report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,value,unit
2017-04-30,Guatemala-Central,municipality,total_zika_suspected,GT0001,NA,NA,93,cases
2017-04-30,Guatemala-Santa_Rosa,municipality,total_zika_suspected,GT0001,NA,NA,21,cases
2017-04-30,Guatemala-Chiquimula,municipality,total_zika_suspected,GT0001,NA,NA,15,cases
2017-04-30,Guatemala-Escuintla,municipality,total_zika_suspected,GT0001,NA,NA,17,cases
2017-04-30,Guatemala-Quetzaltenango,municipality,total_zika_suspected,GT0001,NA,NA,13,cases
2017-04-30,Guatemala-Quiche,municipality,total_zika_suspected,GT0001,NA,NA,9,cases
2017-04-30,Guatemala-Izabal,municipality,total_zika_suspected,GT0001,NA,NA,4,cases
2017-04-30,Guatemala-Peten_Norte,municipality,total_zika_suspected,GT0001,NA,NA,2,cases
2017-04-30,Guatemala-Jutiapa,municipality,total_zika_suspected,GT0001,NA,NA,4,cases
2017-04-30,Guatemala-Sur,municipality,total_zika_suspected,GT0001,NA,NA,8,cases
2017-04-30,Guatemala-Peten_Sur_Occidental,municipality,total_zika_suspected,GT0001,NA,NA,2,cases
2017-04-30,Guatemala-Baja_Verapaz,municipality,total_zika_suspected,GT0001,NA,NA,2,cases
2017-04-30,Guatemala-Zacapa,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2017-04-30,Guatemala-Peten_Sur_Oriental,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2017-04-30,Guatemala-Retalhuleu,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2017-04-30,Guatemala-Alta_Verapaz,municipality,total_zika_suspected,GT0001,NA,NA,2,cases
2017-04-30,Guatemala-Huehuetenango,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2017-04-30,Guatemala-Nor_Oriente,municipality,total_zika_suspected,GT0001,NA,NA,NA,cases
2017-04-30,Guatemala-Nor_Occidente,municipality,total_zika_suspected,GT0001,NA,NA,NA,cases
2017-04-30,Guatemala-El_Progreso,municipality,total_zika_suspected,GT0001,NA,NA,NA,cases
2017-04-30,Guatemala-Sacatepequez,municipality,total_zika_suspected,GT0001,NA,NA,NA,cases
2017-04-30,Guatemala-Solola,municipality,total_zika_suspected,GT0001,NA,NA,NA,cases
2017-04-30,Guatemala-San_Marcos,municipality,total_zika_suspected,GT0001,NA,NA,NA,cases
2017-04-30,Guatemala-Suchitepequez,municipality,total_zika_suspected,GT0001,NA,NA,NA,cases
2017-04-30,Guatemala-Jalapa,municipality,total_zika_suspected,GT0001,NA,NA,NA,cases
2017-04-30,Guatemala-Ixcan,municipality,total_zika_suspected,GT0001,NA,NA,NA,cases
2017-04-30,Guatemala,country,total_zika_suspected,GT0001,NA,NA,196,cases
